bid_code,bid_item_description,measurement_unit,total_qty,wavg_unit_price,simple_avg_unit_price,n_low_bids
467-7129,SET (TY I)(S= 6 FT)(HW= 4 FT)(4:1)(C),EA,3.0,11668.4000000000000000,11668.4000000000000000,1
467-7133,SET (TY I)(S= 6 FT)(HW= 5 FT)(4:1)(C),EA,4.0,15498.400000000000,15498.4000000000000000,1
467-7135,SET (TY I)(S= 6 FT)(HW= 5 FT)(6:1)(P),EA,10.0,17823.100000000000,17823.1000000000000000,1
467-7184,SET (TY I)(S= 8 FT)(HW= 5 FT)(4:1)(C),EA,3.0,19613.300000000000,19613.3000000000000000,1
467-7305,SET (TY II) (18 IN) (RCP) (3: 1) (C),EA,1.0,1192.9900000000000000,1192.9900000000000000,1
467-7308,SET (TY II) (18 IN) (RCP) (6: 1) (P),EA,2.0,2657.8500000000000000,2657.8500000000000000,1
467-7312,SET (TY II) (18 IN) (TP) (6: 1) (P),EA,2.0,1965.0000000000000000,1965.0000000000000000,1
467-7325,SET (TY II) (24 IN) (RCP) (3: 1) (C),EA,1.0,1470.0000000000000000,1470.0000000000000000,1
467-7326,SET (TY II) (24 IN) (RCP) (4: 1) (C),EA,29.0,1815.6720689655172414,1742.8966666666666667,3
467-7328,SET (TY II) (24 IN) (RCP) (6: 1) (P),EA,48.0,2829.2687500000000000,3323.6333333333333333,3
467-7332,SET (TY II) (24 IN) (TP) (6: 1) (P),EA,17.0,1773.6617647058823529,1747.3750000000000000,2
467-7346,SET (TY II) (30 IN) (RCP) (4: 1) (C),EA,1.0,3035.8000000000000000,3035.8000000000000000,1
467-7348,SET (TY II) (30 IN) (RCP) (6: 1) (P),EA,4.0,4256.2500000000000000,4256.2500000000000000,2
467-7352,SET (TY II) (30 IN) (TP) (6: 1) (P),EA,5.0,3381.8320000000000000,3296.0400000000000000,2
467-7368,SET (TY II) (36 IN) (RCP) (6: 1) (P),EA,1.0,8000.0000000000000000,8000.0000000000000000,1
467-7372,SET (TY II) (36 IN) (TP) (6: 1) (P),EA,6.0,8349.6800000000000000,8349.6800000000000000,1
467-7380,SET (TY II) (42 IN) (RCP) (6: 1) (P),EA,5.0,11364.6800000000000000,11366.3000000000000000,3
467-7416,SET (TY II) (DES 1) (RCP) (4: 1) (C),EA,2.0,5000.0000000000000000,5000.0000000000000000,1
468-7001,"THERMOPLASTIC PIPE (PP) (18"")",LF,27.0,73.2700000000000000,73.2700000000000000,1
468-7002,"THERMOPLASTIC PIPE (PP) (24"")",LF,556.0,75.2549280575539568,72.3050000000000000,2
468-7003,"THERMOPLASTIC PIPE (PP) (30"")",LF,554.0,96.4076714801444043,102.2250000000000000,2
468-7004,"THERMOPLASTIC PIPE (PP) (36"")",LF,238.0,109.0000000000000000,109.0000000000000000,1
471-7003,GRATE & FRAME,EA,5.0,1200.0000000000000000,1200.0000000000000000,1
471-7005,RING & COVER,EA,5.0,2000.0000000000000000,2000.0000000000000000,1
474-7005,SLOT DRAIN (GAL STL) (18 IN),LF,50.0,450.0000000000000000,450.0000000000000000,1
474-7022,PRE-CAST TRENCH DRAIN (IN CONC PAVEMNT),LF,120.0,132.0300000000000000,132.0300000000000000,1
476-7011,JACK BOR OR TUN PIPE(24 IN)(RC)(CL III),LF,58.0,1480.0000000000000000,1480.0000000000000000,1
479-7001,ADJUSTING MANHOLES,EA,8.0,1606.2500000000000000,1691.6666666666666667,6
479-7002,ADJUSTING INLETS,EA,36.0,1409.9866666666666667,1268.0240000000000000,5
479-7003,ADJUSTING MANHOLES & INLETS,EA,7.0,750.0000000000000000,750.0000000000000000,1
479-7004,ADJUSTING MANHOLES (UTILITY BOX),EA,11.0,1750.0000000000000000,1750.0000000000000000,1
479-7005,ADJUSTING MANHOLES (CAP),EA,5.0,1650.0000000000000000,1650.0000000000000000,1
479-7006,ADJUSTING INLETS (CAP),EA,43.0,690.2976744186046512,2061.7000000000000000,2
480-7001,CLEAN EXIST CULVERTS,EA,8.0,975.0000000000000000,2700.0000000000000000,2
481-7013,PIPE (PVC) (SCH 40) (6 IN),LF,98.0,4.3160000000000000,4.3160000000000000,1
481-7016,PIPE (PVC) (SCH 40) (12 IN),LF,39.0,66.2000000000000000,66.2000000000000000,1
481-7024,PIPE (PVC) (SCH 80) (3 IN),LF,24.0,50.0000000000000000,50.0000000000000000,1
481-7028,PIPE (PVC) (SCH 80) (8 IN),LF,3685.0,38.0000000000000000,38.0000000000000000,1
481-7037,PIPE (MISC) (6 IN),LF,652.0,27.6200000000000000,27.6200000000000000,1
495-7006,SUPPORT EXIST STRUCT,LS,1.0,200000.000000000000,200000.000000000000,1
496-7002,REMOV STR (INLET),EA,189.0,692.6877248677248677,877.1018181818181818,11
496-7003,REMOV STR (MANHOLE),EA,8.0,1237.1425000000000000,1239.0950000000000000,4
496-7004,REMOV STR (SET),EA,150.0,489.8526000000000000,574.7037500000000000,8
496-7005,REMOV STR (WINGWALL),EA,4.0,2858.6575000000000000,2800.8050000000000000,2
496-7006,REMOV STR (HEADWALL),EA,16.0,1951.2343750000000000,1656.6716666666666667,6
496-7007,REMOV STR (PIPE),LF,11229.0,21.8507418291922700,27.8906250000000000,16
496-7008,REMOV STR (BOX CULVERT),LF,4607.0,53.1717668764922943,52.2980000000000000,5
496-7009,REMOV STR (BRIDGE 0 - 99 FT LENGTH),EA,6.0,28288.126666666667,31182.190000000000,4
496-7010,REMOV STR (BRIDGE 100 - 499 FT LENGTH),EA,1.0,140000.000000000000,140000.000000000000,1
496-7015,REMOV STR (BENT),EA,1.0,50000.000000000000,50000.000000000000,1
496-7016,REMOV STR (RAIL FOUNDATION),EA,2.0,360.0000000000000000,360.0000000000000000,1
496-7017,REMOVE STR (RAIL),LF,1391.0,19.9345506829618979,20.0275000000000000,4
496-7019,REMOV STR (RET WALL),LF,911.0,64.8494291986827662,79.4733333333333333,3
496-7022,REMOV STR (APPROACH SLAB),EA,2.0,5000.0000000000000000,5000.0000000000000000,1
496-7023,REMOVE STR (PILING),LF,118.0,50.0000000000000000,50.0000000000000000,1
496-7033,REMOV STR (BUILDING),EA,1.0,85089.610000000000,85089.610000000000,1
496-7036,REMOV STR (SMALL),EA,3.0,717.0000000000000000,765.5000000000000000,2
496-7040,REMOVING ROCK RIPRAP,LF,23.0,500.0000000000000000,500.0000000000000000,1
496-7043,REMOVE STR (BARRIER GATE),EA,2.0,500.0000000000000000,500.0000000000000000,1
500-7001,MOBILIZATION,LS,87.0,491512.179597701149,491512.179597701149,87
500-7002,MOBILIZATION (CALLOUT),EA,1294.0,472.0044142194744977,743.3496833333333333,60
500-7033,MOBILIZATION (EMERGENCY),EA,279.0,513.4589283154121864,622.3700217391304348,46
5007-7001,STEEL FENCE (REMOVE),LF,20.0,36.2800000000000000,36.2800000000000000,1
5007-7002,STEEL FENCE (INSTALL),LF,20.0,142.4700000000000000,142.4700000000000000,1
5010-7001,PEDESTRIAN BARRIER (FURN & INSTALL),LF,1000.0,40.0000000000000000,40.0000000000000000,1
5010-7002,PEDESTRIAN BARRIER (REMOVE & REINSTALL),LF,300.0,20.0000000000000000,20.0000000000000000,1
502-7001,"BARRICADES, SIGNS AND TRAFFIC HANDLING",MO,745.0,6144.4500214765100671,8442.3808139534883721,86
502-7004,"BARRICADES, SIGNS AND TRAFFIC HANDLING",EA,13.0,5000.0000000000000000,5000.0000000000000000,1
5031-7002,RETROFIT DET WARN SURF (SURF APPLIED),EA,8.0,4000.0000000000000000,4000.0000000000000000,1
503-7001,PORTABLE CHANGEABLE MESSAGE SIGN,DAY,7575.0,94.9999630363036304,150.6937704918032787,61
503-7002,PORTABLE CHANGEABLE MESSAGE SIGN,EA,121.0,2754.6533057851239669,6492.5060000000000000,15
505-7001,TMA (STATIONARY),DAY,17524.0,286.7427790458799361,370.6543750000000000,120
505-7002,TMA (MOBILE OPERATION),HR,20256.0,58.9843996840442338,63.1300000000000000,10
505-7003,TMA (MOBILE OPERATION),DAY,12648.0,300.1089618912080961,255.0206000000000000,65
5061-7001,SUBSURFACE UTIL LOCATE (NON-PAVED AREA),EA,24.0,500.0000000000000000,500.0000000000000000,1
506-7001,ROCK FILTER DAMS (INSTALL) (TY 1),LF,638.0,46.0365736677115987,43.6335555555555556,9
506-7002,ROCK FILTER DAMS (INSTALL) (TY 2),LF,5693.0,80.7866854031266468,66.4920000000000000,5
506-7003,ROCK FILTER DAMS (INSTALL) (TY 3),LF,1061.0,31.9811498586239397,51.2000000000000000,5
506-7004,ROCK FILTER DAMS (INSTALL) (TY 4),LF,140.0,53.1428571428571429,51.0000000000000000,2
506-7011,ROCK FILTER DAMS (REMOVE),LF,7436.0,17.9193211403980635,14.4935000000000000,16
506-7020,CONSTRUCTION EXITS (INSTALL) (TY 1),SY,10141.0,30.6380209052361700,27.9633333333333333,15
506-7021,CONSTRUCTION EXITS (INSTALL) (TY 2),SY,2457.0,15.4761904761904762,17.5000000000000000,2
506-7022,CONSTRUCTION EXITS (INSTALL) (TY 3),SY,78.0,50.0000000000000000,50.0000000000000000,1
506-7024,CONSTRUCTION EXITS (REMOVE),SY,12676.0,9.5475583780372357,11.4705555555555556,18
506-7027,"EXCAV (EROSN & SEDMT CONT, IN VEH)",CY,60.0,50.0000000000000000,50.0000000000000000,1
506-7028,"EMBANK (EROSN & SEDMT CONT, IN VEH)",CY,60.0,50.0000000000000000,50.0000000000000000,1
506-7034,CONSTRUCTION PERIMETER FENCE,LF,5353.0,2.7059592751728003,11.6666666666666667,3
506-7035,SANDBAGS FOR EROSION CONTROL,EA,126.0,25.2222222222222222,18.0000000000000000,2
506-7039,TEMP SEDMT CONT FENCE (INSTALL),LF,174680.0,2.6156601442637967,3.9109000000000000,30
506-7040,TEMP SDMT CONT FENCE (INLET PROTECTION),LF,9500.0,5.1125473684210526,11.0600000000000000,2
506-7041,TEMP SEDMT CONT FENCE (REMOVE),LF,184180.0,0.84111887284178521012,1.2659000000000000,30
506-7042,"BIODEG EROSN CONT LOGS (INSTL) (6"")",LF,1405.0,14.5205693950177936,14.5400000000000000,2
506-7043,"BIODEG EROSN CONT LOGS (INSTL) (8"")",LF,22893.0,4.4025602585943301,5.6122222222222222,18
506-7044,"BIODEG EROSN CONT LOGS (INSTL) (12"")",LF,9399.0,7.6219768060431961,9.8158333333333333,12
506-7046,BIODEG EROSN CONT LOGS (REMOVE),LF,33687.0,1.4536026954017870,1.9516000000000000,25
5071-7001,REMOVE AND REPLACE LANDSCAPE FENCE,LF,59.0,100.0000000000000000,100.0000000000000000,1
5082-7001,STORMWATER PUMP STATION,EA,1.0,13443882.750000000000,13443882.750000000000,1
5085-7001,RAILROAD TRACK CONSTRUCTION,LS,1.0,3800000.000000000000,3800000.000000000000,1
508-7001,CONSTRUCTING DETOURS,SY,5886.0,119.0517516139993204,132.3800000000000000,5
508-7003,CONSTRUCTING DETOURS (TY1),SY,39006.0,90.0000000000000000,90.0000000000000000,1
508-7004,CONSTRUCTING DETOURS (TY2),SY,1489.0,48.0000000000000000,48.0000000000000000,1
5087-7001,PVC COATED NON-SCALABLE FENCE PANELS,SF,17186.0,8.5100000000000000,8.5100000000000000,1
510-7001,ONE-WAY TRAF CONT (FLAGGER CONT),HR,430.0,37.7906976744186047,55.0000000000000000,2
510-7002,ONE-WAY TRAF CONT (PILOT CAR),HR,60.0,75.0000000000000000,75.0000000000000000,1
510-7003,ONE-WAY TRAF CONT (PORT TRAF SIG),MO,2.0,4500.0000000000000000,4500.0000000000000000,1
512-7001,PORT CTB (FUR & INST)(SGL SLOPE)(TY 1),LF,29820.0,58.4705130784708249,69.3033333333333333,3
512-7009,PORT CTB (FUR & INST)(LOW PROF)(TY 1),LF,3820.0,19.6233298429319372,32.5592000000000000,5
512-7010,PORT CTB (FUR & INST)(LOW PROF)(TY 2),LF,242.0,29.0890082644628099,32.5452000000000000,5
512-7013,PORT CTB (DES SOURCE)(SGL SLP)(TY 1),LF,89413.0,14.7779385547962824,19.7150000000000000,8
512-7021,PORT CTB (DES SOURCE)(LOW PROF)(TY 1),LF,41646.0,10.0051625606300725,12.0580000000000000,5
512-7022,PORT CTB (DES SOURCE)(LOW PROF)(TY 2),LF,900.0,11.4386666666666667,14.2160000000000000,5
512-7025,PORT CTB (MOVE)(SGL SLP)(TY 1),LF,131597.0,9.1598480208515392,7.0985714285714286,7
512-7033,PORT CTB (MOVE)(LOW PROF)(TY 1),LF,43615.0,7.7050235010890749,8.2985714285714286,7
512-7034,PORT CTB (MOVE)(LOW PROF)(TY 2),LF,1280.0,9.2714062500000000,10.4971428571428571,7
512-7037,PORT CTB (STKPL)(SGL SLP)(TY 1),LF,93469.0,14.1125479035830061,13.8300000000000000,7
512-7045,PORT CTB (STKPL)(LOW PROF)(TY 1),LF,32906.0,9.5461617942016653,10.2000000000000000,2
512-7046,PORT CTB (STKPL)(LOW PROF)(TY 2),LF,560.0,10.2285714285714286,15.2000000000000000,2
512-7049,PORT CTB (REMOVE)(SGL SLP)(TY 1),LF,15000.0,9.7700000000000000,7.5000000000000000,2
512-7057,PORT CTB (REMOVE)(LOW PROF)(TY 1),LF,12440.0,10.0615273311897106,10.9157142857142857,7
512-7058,PORT CTB (REMOVE)(LOW PROF)(TY 2),LF,582.0,15.9793814432989691,16.7642857142857143,7
512-7063,PORT CTB (MOVE)(SAFETY SH)(TY 2),LF,120.0,8.0000000000000000,8.0000000000000000,1
512-7070,PORT CTB (CONNECTION HARDWARE),EA,2380.0,83.2100168067226891,70.5520000000000000,5
512-7071,PORT CTB (PINNING),EA,1003.0,21.4955134596211366,270.0000000000000000,2
512-7108,PORT CTB (ALIGNING),LF,10620.0,4.1337099811676083,8.1250000000000000,4
514-7001,PERM CTB (SGL SLOPE) (TY 1) (42 ),LF,41517.0,65.2000000000000000,65.2000000000000000,1
514-7002,PERM CTB (SGL SLOPE) (TY 3) (42 ),LF,160.0,325.0000000000000000,325.0000000000000000,1
514-7004,PERM CTB (SGL SLOPE)(42)(MOD),LF,776.0,294.3000000000000000,294.3000000000000000,1
514-7038,PERM CTB (TRAN SSCB TO SSTR) (MOD),LF,1800.0,470.3000000000000000,470.3000000000000000,1
514-7041,PERM CTB (SGL SLOPE)(TY 1)(TRANSITION),LF,400.0,25.0000000000000000,25.0000000000000000,1
514-7053,PERM CTB (SGL SLOPE)(TY 1)(SPECIAL),LF,18544.0,283.3000000000000000,283.3000000000000000,1
527-7003,"COLORED TEXTURED CONC (6"")",SY,41.0,165.0000000000000000,165.0000000000000000,1
528-7001,LANDSCAPE PAVERS,SY,67.0,150.0000000000000000,150.0000000000000000,1
528-7003,REMOVE AND RELAY PAVERS,SY,2557.0,31.0602737583105201,144.7640000000000000,2
529-7002,CONC CURB (TY II),LF,3636.0,16.3787568756875688,40.9311111111111111,9
529-7006,CONC CURB (MONO) (TY I),LF,967.0,4.3811995863495346,4.3650000000000000,2
529-7007,CONC CURB (MONO) (TY II),LF,82801.0,5.3285671670631997,13.8512500000000000,8
529-7008,CONC CURB & GUTTER (TY I),LF,219.0,24.2100000000000000,24.2100000000000000,1
529-7009,CONC CURB & GUTTER (TY II),LF,121.0,37.6200000000000000,37.6200000000000000,1
529-7012,CONC CURB (DOWELED),LF,1502.0,31.2950665778961385,42.4220000000000000,5
529-7013,CONC CURB (SLOTTED),LF,2049.0,5.4521229868228404,5.8666666666666667,3
529-7014,CONC CURB (DOWEL),LF,3696.6,31.3332170102256127,52.6816666666666667,6
529-7020,CONC CURB U-TURN,LF,200.0,44.0000000000000000,44.0000000000000000,1
529-7022,CONC CURB (TY F3),LF,800.0,218.0000000000000000,218.0000000000000000,1
529-7026,CONC CURB (DOWEL)(SLOTTED),LF,1440.0,49.5138888888888889,38.3333333333333333,3
530-7002,INTERSECTIONS (ACP),SY,182.0,35.0000000000000000,35.0000000000000000,1
530-7006,DRIVEWAYS (CONC),SY,1367.0,108.3073152889539137,110.0750000000000000,4
530-7007,DRIVEWAYS (CONC) (HES),SY,2672.0,84.1000000000000000,84.1000000000000000,1
530-7010,DRIVEWAYS (ACP),SY,3107.0,70.4173093015770840,100.6340000000000000,5
530-7018,TURNOUTS (ACP),SY,683.0,85.0000000000000000,85.0000000000000000,1
531-7001,"CONC SIDEWALKS (4"")",SY,3255.0,72.8439631336405530,65.2825000000000000,4
531-7002,"CONC SIDEWALKS (5"")",SY,30986.0,60.1207335570902988,141.6915555555555556,9
531-7003,"CONC SIDEWALKS (6"")",SY,21050.0,75.0728776247030879,89.5215000000000000,8
531-7005,CURB RAMPS (TY 1),EA,25.0,2078.2640000000000000,1951.3200000000000000,5
531-7006,CURB RAMPS (TY 2),EA,3.0,3000.0000000000000000,3000.0000000000000000,1
531-7007,CURB RAMPS (TY 3),EA,3.0,2526.1333333333333333,2694.6000000000000000,2
531-7008,CURB RAMPS (TY 5),EA,8.0,3625.0000000000000000,3625.0000000000000000,4
531-7009,CURB RAMPS (TY 6),EA,1.0,4500.0000000000000000,4500.0000000000000000,1
531-7010,CURB RAMPS (TY 7),EA,21.0,3533.3714285714285714,3541.7000000000000000,4
531-7011,CURB RAMPS (TY 10),EA,2.0,2329.5500000000000000,2329.5500000000000000,2
531-7013,CURB RAMPS (TY 21),EA,8.0,2948.3250000000000000,2779.5750000000000000,4
531-7014,CURB RAMPS (TY 22),EA,4.0,5000.0000000000000000,5000.0000000000000000,1
531-7020,CURB RAMPS (TY 7),SY,18.0,164.7000000000000000,164.7000000000000000,1
531-7027,FIXED BOLLARD,EA,8.0,292.3000000000000000,292.3000000000000000,1
531-7031,CURB RAMPS (TY 5) (MOD),EA,1.0,3000.0000000000000000,3000.0000000000000000,1
533-7001,MILL RUMBLE STRIPS (ASPHALT) (SHLDR),LF,501568.0,0.23955964096593084088,0.33875000000000000000,8
533-7002,MILL RUMBLE STRIPS (ASPH) (CENTERLINE),LF,250843.0,0.29728124763298158609,0.48750000000000000000,8
533-7003,MILL RUMBLE STRIPS (CONC) (SHLDR),LF,150366.0,0.67714775946690076214,10.3150000000000000,2
533-7004,MILL RUMBLE STRIPS (CONC) (CENTERLINE),LF,75000.0,0.63000000000000000000,0.63000000000000000000,1
533-7005,FILL MILLED ASPH RUMBLE STRIPS (SHLDR),LF,10600.0,3.6000000000000000,3.6000000000000000,1
536-7002,CONC MEDIAN,SY,11549.0,52.7197419690016452,88.4000000000000000,3
538-7001,RIGHT OF WAY MARKERS,EA,3.0,1134.5300000000000000,1134.5300000000000000,1
540-7001,MTL W-BEAM GD FEN (TIM POST),LF,26460.0,28.3444293272864701,28.2706666666666667,30
540-7002,MTL W-BEAM GD FEN (STEEL POST),LF,4275.0,33.7192982456140351,31.3666666666666667,3
540-7005,MTL BEAM GD FEN TRANS (THRIE-BEAM),EA,126.0,1842.8738095238095238,2019.5666666666666667,18
540-7006,MTL BEAM GD FEN TRANS (TL2),EA,30.0,1288.4113333333333333,1491.5850000000000000,4
540-7013,"SHORT RADIUS (28"")",LF,517.5,53.2420289855072464,58.1533333333333333,3
540-7014,DRIVEWAY TERMINAL ANCHOR SECTION,EA,12.0,1814.3591666666666667,1686.7766666666666667,3
540-7015,DOWNSTREAM ANCHOR TERMINAL SECTION,EA,185.0,1384.5702702702702703,1462.1337037037037037,27
540-7018,MTL W - BEAM GD FEN (LOW FILL CULVERT),LF,225.0,106.5555555555555556,115.0000000000000000,3
540-7019,MTL THRIE-BEAM GD FEN (TIM POST),EA,4.0,2050.0000000000000000,2050.0000000000000000,1
540-7027,MTL BM GD FEN (LONG SPAN SYSTEM),EA,9.0,857.5111111111111111,889.7000000000000000,2
540-7028,"MTL BM GD FEN TRANS (31""-28"")",EA,4.0,1200.0000000000000000,1200.0000000000000000,1
540-7037,"TL-2 31"" SHORT RADIUS (W/O DAT)",EA,3.0,15386.590000000000,15386.5900000000000000,1
540-7041,TERMINAL ANCHOR SECTION,EA,1.0,1000.0000000000000000,1000.0000000000000000,1
542-7001,REMOVE METAL BEAM GUARD FENCE,LF,30395.91,4.1596440442151592,6.0954545454545455,22
542-7002,REMOVE TERMINAL ANCHOR SECTION,EA,95.0,245.0642105263157895,245.5865000000000000,20
542-7003,REMOVE DOWNSTREAM ANCHOR TERMINAL,EA,70.0,273.1000000000000000,203.1428571428571429,7
542-7004,RM MTL BM GD FENCE TRANS (THRIE-BEAM),EA,77.0,372.0129870129870130,286.2500000000000000,6
542-7006,RM MTL BM GD FENCE TRANS (TL-2),EA,16.0,186.2500000000000000,124.3333333333333333,3
543-7017,CABLE BARRIER TERM SEC (INSTL)(TL-3),EA,1.0,5100.0000000000000000,5100.0000000000000000,1
543-7037,CABLE BARRIER (REMOVE),LF,61842.51,4.6000000000000000,4.6000000000000000,1
543-7038,CABLE BARRIER TERMINAL SECTION (REMOVE),EA,70.0,397.8000000000000000,397.8000000000000000,1
544-7001,GUARDRAIL END TREATMENT (INSTALL),EA,383.0,2272.7504699738903394,3093.1141176470588235,34
544-7002,GUARDRAIL END TREATMENT (MOVE & RESET),EA,1.0,500.0000000000000000,500.0000000000000000,1
544-7003,GUARDRAIL END TREATMENT (REMOVE),EA,263.0,304.2562737642585551,370.6450000000000000,20
545-7001,CRASH CUSH ATTEN (DES SOURCE),EA,2.0,2600.0000000000000000,2600.0000000000000000,1
545-7002,CRASH CUSH ATTEN (MOVE & RESET),EA,27.0,2374.0740740740740741,2950.0000000000000000,5
545-7003,CRASH CUSH ATTEN (STKPL),EA,2.0,1000.0000000000000000,1000.0000000000000000,1
545-7004,CRASH CUSH ATTEN (REMOVE),EA,104.0,1009.0865384615384615,1241.6666666666666667,9
545-7006,CRASH CUSH ATTEN (INSTL)(L)(N)(TL3),EA,83.0,22740.602409638554,25677.125000000000,8
545-7008,CRASH CUSH ATTEN (INSTL)(L)(W)(TL3),EA,7.0,33200.000000000000,33200.000000000000,1
545-7009,CRASH CUSH ATTEN (INSTL)(R)(N)(TL2),EA,2.0,19578.420000000000,19578.4200000000000000,1
545-7010,CRASH CUSH ATTEN (INSTL)(R)(N)(TL3),EA,2.0,30000.000000000000,30000.000000000000,1
545-7013,CRASH CUSH ATTEN (INSTL)(S)(N)(TL2),EA,2.0,18900.000000000000,18900.0000000000000000,1
545-7014,CRASH CUSH ATTEN (INSTL)(S)(N)(TL3),EA,12.0,7888.5833333333333333,8081.5000000000000000,2
545-7018,CCA (INSTL)(N)(TL3)(WORK ZONE),EA,17.0,14174.117647058824,17658.750000000000,4
545-7020,CCA (INSTL)(W)(TL3)(WORK ZONE),EA,24.0,1500.0000000000000000,1500.0000000000000000,1
550-7001,CHAIN LINK FENCE (INSTALL) (6'),LF,3184.0,37.0495615577889447,34.9543333333333333,6
550-7002,CHAIN LINK FENCE (REPAIR) (6'),LF,150.0,15.0000000000000000,15.0000000000000000,1
550-7005,CHAIN LINK FENCE (INSTALL) (8'),LF,688.0,30.8992151162790698,43.5633333333333333,3
550-7006,CHAIN LINK FENCE (REPAIR) (8'),LF,400.0,20.0000000000000000,20.0000000000000000,1
550-7007,CHAIN LINK FENCE (REMOVE),LF,4721.0,11.7737089599661089,12.9257142857142857,7
550-7009,GATE (INSTALL) (DOUBLE) (6' X 14'),EA,1.0,1500.0000000000000000,1500.0000000000000000,1
550-7010,GATE (REPAIR) (DOUBLE) (6' X 14'),EA,1.0,1500.0000000000000000,1500.0000000000000000,1
550-7014,GATE (INSTALL)(6'X10'),EA,3.0,404.5730000000000000,404.5730000000000000,1
550-7016,GATE (REMOVE),EA,2.0,1425.0000000000000000,1425.0000000000000000,1
550-7017,REMOVE AND INSTALL EXISTING GATE,EA,12.0,1625.0000000000000000,3175.0000000000000000,2
550-7020,GATE (DOUBLE) (6FT X 12 FT),EA,2.0,2000.0000000000000000,2000.0000000000000000,1
552-7001,WIRE FENCE (TY A),LF,118.0,19.5400000000000000,19.5400000000000000,1
552-7011,WIRE FENCE (REMOVE),LF,132.0,1.00000000000000000000,1.00000000000000000000,1
556-7006,"PIPE UNDERDRAINS (TY 6) (6"")",LF,4742.0,21.6824124841838887,23.9500000000000000,2
556-7008,"PIPE UNDERDRAINS (TY 8) (6"")",LF,1950.0,35.0000000000000000,35.0000000000000000,1
556-7011,"PIPE UNDERDRAINS (TY 8)(8"")",LF,730.0,128.0000000000000000,128.0000000000000000,1
560-7002,MAILBOX INSTALL-S (TWG-POST) TY 2,EA,3.0,507.9200000000000000,507.9200000000000000,1
560-7008,MAILBOX INSTALL-S (TWW-POST) TY 4,EA,473.0,449.3234672304439746,328.0000000000000000,5
560-7009,MAILBOX INSTALL-D (TWW-POST) TY 4,EA,97.0,97.8865979381443299,366.2500000000000000,4
560-7010,MAILBOX INSTALL-M (TWW-POST) TY 4,EA,119.0,146.3445378151260504,538.7500000000000000,4
560-7012,RELOCATE EXISTING MAILBOX,EA,14.0,428.5714285714285714,450.0000000000000000,2
6004-7002,INSTALL DMS (FOUNDATION MTD CABINET),EA,6.0,10484.7800000000000000,9749.8600000000000000,3
6006-7001,VIVDS PROSR SYS,EA,15.0,13540.000000000000,13225.000000000000,4
6006-7002,VIVDS CAM ASSY FXD LNS,EA,47.0,3476.1702127659574468,3163.3333333333333333,3
6006-7003,VIVDS CAM ASSY VAR LNS,EA,17.0,3600.0000000000000000,3600.0000000000000000,1
6006-7005,VIVDS CNTRL SOFTWARE,EA,4.0,980.0000000000000000,980.0000000000000000,4
6006-7006,VIVDS TEMPORARY,EA,1.0,13649.0000000000000000,13649.0000000000000000,1
6006-7007,VIVDS CABLING,LF,14155.0,3.4013422818791946,3.3200000000000000,5
6006-7012,VIVDS CABLING (INSTALL ONLY),LF,1550.0,0.90000000000000000000,0.90000000000000000000,1
6006-7018,VIVDS CAM ASSY (REMOVE),EA,4.0,550.0000000000000000,550.0000000000000000,1
6006-7020,VIVDS CABLING (REMOVE),LF,2172.0,1.6445672191528545,2.2000000000000000,2
6007-7001,BBU SYSTEM (EXTERNAL BATTERY CABINET),EA,14.0,9871.0714285714285714,9539.5000000000000000,5
6007-7003,REPLACE BBU BATTERIES,EA,4.0,1797.4400000000000000,1797.4400000000000000,1
6008-7001,RVDS (PRESENCE DETECTION ONLY),EA,41.0,6659.1536585365853659,6556.5800000000000000,5
6008-7002,RVDS (ADVANCE DETECTION ONLY),EA,24.0,6460.7666666666666667,6343.7200000000000000,5
6008-7005,RVDS (ADVANCE DET)(INSTALL ONLY),EA,2.0,3000.3000000000000000,3000.3000000000000000,1
6008-7008,REMOVE RVDS,EA,2.0,763.3000000000000000,763.3000000000000000,1
6008-7009,RADAR PRESENCE DETECTOR COMM CABLE,LF,3650.0,2.7800000000000000,2.7800000000000000,1
6009-7001,SYSTEM INTEGRATION,LS,3.0,5142.1433333333333333,5142.1433333333333333,3
6010-7002,ITS RVSD SYSTEM (DATA COLLECTION ONLY),EA,16.0,10099.4312500000000000,9893.7450000000000000,4
6011-7001,ITS POLE (55 FT)(90 MPH),EA,1.0,18110.0000000000000000,18110.0000000000000000,1
6011-7002,ITS POLE MNT CAB (TY 2)(CONF 2),EA,2.0,7874.0000000000000000,7874.0000000000000000,2
6011-7011,ITS POLE MNT CAB (TY 2) (CONF 2),EA,1.0,6671.0000000000000000,6671.0000000000000000,1
6011-7018,ITS POLE (40 FT)(REM),EA,1.0,1425.0000000000000000,1425.0000000000000000,1
6011-7027,ITS POLE (55 FT)(110 MPH),EA,17.0,21385.374117647059,21214.640000000000,3
6011-7028,ITS POLE MNTD CAB (TY 2)(CONF 1),EA,27.0,6139.6444444444444444,6099.8966666666666667,3
6013-7004,GROUND BOX (INSTALL),EA,12.0,4406.2400000000000000,4406.2400000000000000,1
6013-7006,GROUND BOX (PREPARE),EA,99.0,296.2636363636363636,540.0475000000000000,4
6013-7007,GROUND BOX (ADJUST),EA,2.0,325.0000000000000000,325.0000000000000000,1
